,datetime,season,year,month,hour,user_casual,user_registered,count_total,moving_avg
2882,2011-05-05,2,0,5,0,4,23,27,57.666666666666664
2883,2011-05-05,2,0,5,1,4,6,10,31.333333333333332
2884,2011-05-05,2,0,5,2,1,4,5,14.0
2885,2011-05-05,2,0,5,3,0,4,4,6.333333333333333
2886,2011-05-05,2,0,5,4,4,3,7,5.333333333333333
2887,2011-05-05,2,0,5,5,1,29,30,13.666666666666666
2888,2011-05-05,2,0,5,6,3,86,89,42.0
2889,2011-05-05,2,0,5,7,16,255,271,130.0
2890,2011-05-05,2,0,5,8,25,415,440,266.6666666666667
2891,2011-05-05,2,0,5,9,20,164,184,298.3333333333333
2892,2011-05-05,2,0,5,10,30,98,128,250.66666666666666
2893,2011-05-05,2,0,5,11,43,105,148,153.33333333333334
2894,2011-05-05,2,0,5,12,27,169,196,157.33333333333334
2895,2011-05-05,2,0,5,13,50,142,192,178.66666666666666
2896,2011-05-05,2,0,5,14,19,135,154,180.66666666666666
2897,2011-05-05,2,0,5,15,27,120,147,164.33333333333334
2898,2011-05-05,2,0,5,16,36,233,269,190.0
2899,2011-05-05,2,0,5,17,66,467,533,316.3333333333333
2900,2011-05-05,2,0,5,18,64,456,520,440.6666666666667
2901,2011-05-05,2,0,5,19,56,305,361,471.3333333333333
2902,2011-05-05,2,0,5,20,33,225,258,379.6666666666667
2903,2011-05-05,2,0,5,21,39,141,180,266.3333333333333
2904,2011-05-05,2,0,5,22,30,135,165,201.0
2905,2011-05-05,2,0,5,23,16,99,115,153.33333333333334
2906,2011-05-06,2,0,5,0,13,43,56,112.0
2907,2011-05-06,2,0,5,1,8,24,32,67.66666666666667
2908,2011-05-06,2,0,5,2,1,15,16,34.666666666666664
2909,2011-05-06,2,0,5,3,3,6,9,19.0
2910,2011-05-06,2,0,5,4,0,1,1,8.666666666666666
2911,2011-05-06,2,0,5,5,0,16,16,8.666666666666666
2912,2011-05-06,2,0,5,6,8,74,82,33.0
2913,2011-05-06,2,0,5,7,20,202,222,106.66666666666667
2914,2011-05-06,2,0,5,8,35,415,450,251.33333333333334
2915,2011-05-06,2,0,5,9,27,161,188,286.6666666666667
2916,2011-05-06,2,0,5,10,30,97,127,255.0
2917,2011-05-06,2,0,5,11,42,123,165,160.0
2918,2011-05-06,2,0,5,12,48,198,246,179.33333333333334
2919,2011-05-06,2,0,5,13,71,182,253,221.33333333333334
2920,2011-05-06,2,0,5,14,86,127,213,237.33333333333334
2921,2011-05-06,2,0,5,15,89,171,260,242.0
2922,2011-05-06,2,0,5,16,82,262,344,272.3333333333333
2923,2011-05-06,2,0,5,17,83,470,553,385.6666666666667
2924,2011-05-06,2,0,5,18,85,385,470,455.6666666666667
2925,2011-05-06,2,0,5,19,39,253,292,438.3333333333333
2926,2011-05-06,2,0,5,20,29,161,190,317.3333333333333
2927,2011-05-06,2,0,5,21,22,130,152,211.33333333333334
2928,2011-05-06,2,0,5,22,46,105,151,164.33333333333334
2929,2011-05-06,2,0,5,23,27,93,120,141.0
2930,2011-05-07,2,0,5,0,10,76,86,119.0
2931,2011-05-07,2,0,5,1,8,50,58,88.0
2932,2011-05-07,2,0,5,2,5,47,52,65.33333333333333
2933,2011-05-07,2,0,5,3,9,9,18,42.666666666666664
2934,2011-05-07,2,0,5,4,1,4,5,25.0
2935,2011-05-07,2,0,5,5,4,3,7,10.0
2936,2011-05-07,2,0,5,6,1,12,13,8.333333333333334
2937,2011-05-07,2,0,5,7,8,32,40,20.0
2938,2011-05-07,2,0,5,8,19,96,115,56.0
2939,2011-05-07,2,0,5,9,54,164,218,124.33333333333333
2940,2011-05-07,2,0,5,10,90,208,298,210.33333333333334
2941,2011-05-07,2,0,5,11,132,215,347,287.6666666666667
2942,2011-05-07,2,0,5,12,129,244,373,339.3333333333333
2943,2011-05-07,2,0,5,13,196,240,436,385.3333333333333
2944,2011-05-07,2,0,5,14,143,235,378,395.6666666666667
2945,2011-05-07,2,0,5,15,148,230,378,397.3333333333333
2946,2011-05-07,2,0,5,16,119,223,342,366.0
2947,2011-05-07,2,0,5,17,138,216,354,358.0
2948,2011-05-07,2,0,5,18,114,175,289,328.3333333333333
2949,2011-05-07,2,0,5,19,88,179,267,303.3333333333333
2950,2011-05-07,2,0,5,20,82,137,219,258.3333333333333
2951,2011-05-07,2,0,5,21,58,124,182,222.66666666666666
2952,2011-05-07,2,0,5,22,26,94,120,173.66666666666666
2953,2011-05-07,2,0,5,23,30,89,119,140.33333333333334
2954,2011-05-08,2,0,5,0,22,78,100,113.0
2955,2011-05-08,2,0,5,1,8,56,64,94.33333333333333
2956,2011-05-08,2,0,5,2,17,42,59,74.33333333333333
2957,2011-05-08,2,0,5,3,10,21,31,51.333333333333336
2958,2011-05-08,2,0,5,4,2,8,10,33.333333333333336
2959,2011-05-08,2,0,5,5,0,5,5,15.333333333333334
2960,2011-05-08,2,0,5,6,2,4,6,7.0
2961,2011-05-08,2,0,5,7,8,15,23,11.333333333333334
2962,2011-05-08,2,0,5,8,28,58,86,38.333333333333336
2963,2011-05-08,2,0,5,9,48,112,160,89.66666666666667
2964,2011-05-08,2,0,5,10,91,153,244,163.33333333333334
2965,2011-05-08,2,0,5,11,142,198,340,248.0
2966,2011-05-08,2,0,5,12,139,243,382,322.0
2967,2011-05-08,2,0,5,13,166,224,390,370.6666666666667
2968,2011-05-08,2,0,5,14,126,240,366,379.3333333333333
2969,2011-05-08,2,0,5,15,128,230,358,371.3333333333333
2970,2011-05-08,2,0,5,16,122,263,385,369.6666666666667
2971,2011-05-08,2,0,5,17,106,245,351,364.6666666666667
2972,2011-05-08,2,0,5,18,63,205,268,334.6666666666667
2973,2011-05-08,2,0,5,19,61,178,239,286.0
2974,2011-05-08,2,0,5,20,42,132,174,227.0
2975,2011-05-08,2,0,5,21,32,95,127,180.0
2976,2011-05-08,2,0,5,22,29,86,115,138.66666666666666
2977,2011-05-08,2,0,5,23,9,41,50,97.33333333333333
2978,2011-05-09,2,0,5,0,31,22,53,72.66666666666667
2979,2011-05-09,2,0,5,1,25,8,33,45.333333333333336
2980,2011-05-09,2,0,5,2,6,2,8,31.333333333333332
2981,2011-05-09,2,0,5,3,0,7,7,16.0
2982,2011-05-09,2,0,5,4,0,4,4,6.333333333333333
2983,2011-05-09,2,0,5,5,0,23,23,11.333333333333334
2984,2011-05-09,2,0,5,6,2,87,89,38.666666666666664
2985,2011-05-09,2,0,5,7,16,221,237,116.33333333333333
2986,2011-05-09,2,0,5,8,23,351,374,233.33333333333334
2987,2011-05-09,2,0,5,9,36,142,178,263.0
2988,2011-05-09,2,0,5,10,24,95,119,223.66666666666666
2989,2011-05-09,2,0,5,11,26,99,125,140.66666666666666
2990,2011-05-09,2,0,5,12,35,160,195,146.33333333333334
2991,2011-05-09,2,0,5,13,36,138,174,164.66666666666666
2992,2011-05-09,2,0,5,14,44,118,162,177.0
2993,2011-05-09,2,0,5,15,51,148,199,178.33333333333334
2994,2011-05-09,2,0,5,16,49,255,304,221.66666666666666
2995,2011-05-09,2,0,5,17,59,539,598,367.0
2996,2011-05-09,2,0,5,18,66,458,524,475.3333333333333
2997,2011-05-09,2,0,5,19,45,339,384,502.0
2998,2011-05-09,2,0,5,20,25,214,239,382.3333333333333
2999,2011-05-09,2,0,5,21,28,128,156,259.6666666666667
3000,2011-05-09,2,0,5,22,21,95,116,170.33333333333334
3001,2011-05-09,2,0,5,23,16,45,61,111.0
3002,2011-05-10,2,0,5,0,6,12,18,65.0
3003,2011-05-10,2,0,5,1,3,12,15,31.333333333333332
3004,2011-05-10,2,0,5,2,1,4,5,12.666666666666666
3005,2011-05-10,2,0,5,3,1,3,4,8.0
3006,2011-05-10,2,0,5,4,0,2,2,3.6666666666666665
3007,2011-05-10,2,0,5,5,1,28,29,11.666666666666666
3008,2011-05-10,2,0,5,6,9,103,112,47.666666666666664
3009,2011-05-10,2,0,5,7,13,301,314,151.66666666666666
3010,2011-05-10,2,0,5,8,28,397,425,283.6666666666667
3011,2011-05-10,2,0,5,9,29,176,205,314.6666666666667
3012,2011-05-10,2,0,5,10,27,100,127,252.33333333333334
3013,2011-05-10,2,0,5,11,17,108,125,152.33333333333334
3014,2011-05-10,2,0,5,12,47,170,217,156.33333333333334
3015,2011-05-10,2,0,5,13,50,152,202,181.33333333333334
3016,2011-05-10,2,0,5,14,42,134,176,198.33333333333334
3017,2011-05-10,2,0,5,15,28,152,180,186.0
3018,2011-05-10,2,0,5,16,56,271,327,227.66666666666666
3019,2011-05-10,2,0,5,17,79,532,611,372.6666666666667
3020,2011-05-10,2,0,5,18,70,480,550,496.0
3021,2011-05-10,2,0,5,19,69,365,434,531.6666666666666
3022,2011-05-10,2,0,5,20,50,241,291,425.0
3023,2011-05-10,2,0,5,21,30,173,203,309.3333333333333
3024,2011-05-10,2,0,5,22,29,121,150,214.66666666666666
3025,2011-05-10,2,0,5,23,9,72,81,144.66666666666666
3026,2011-05-11,2,0,5,0,8,30,38,89.66666666666667
3027,2011-05-11,2,0,5,1,4,16,20,46.333333333333336
3028,2011-05-11,2,0,5,2,6,4,10,22.666666666666668
3029,2011-05-11,2,0,5,3,0,3,3,11.0
3030,2011-05-11,2,0,5,4,0,2,2,5.0
3031,2011-05-11,2,0,5,5,0,20,20,8.333333333333334
3032,2011-05-11,2,0,5,6,6,93,99,40.333333333333336
3033,2011-05-11,2,0,5,7,25,293,318,145.66666666666666
3034,2011-05-11,2,0,5,8,21,421,442,286.3333333333333
3035,2011-05-11,2,0,5,9,21,182,203,321.0
3036,2011-05-11,2,0,5,10,30,124,154,266.3333333333333
3037,2011-05-11,2,0,5,11,18,123,141,166.0
3038,2011-05-11,2,0,5,12,41,185,226,173.66666666666666
3039,2011-05-11,2,0,5,13,36,157,193,186.66666666666666
3040,2011-05-11,2,0,5,14,36,141,177,198.66666666666666
3041,2011-05-11,2,0,5,15,48,131,179,183.0
3042,2011-05-11,2,0,5,16,49,240,289,215.0
3043,2011-05-11,2,0,5,17,17,242,259,242.33333333333334
3044,2011-05-11,2,0,5,18,40,234,274,274.0
3045,2011-05-11,2,0,5,19,60,341,401,311.3333333333333
3046,2011-05-11,2,0,5,20,28,245,273,316.0
3047,2011-05-11,2,0,5,21,32,202,234,302.6666666666667
3048,2011-05-11,2,0,5,22,12,134,146,217.66666666666666
3049,2011-05-11,2,0,5,23,12,69,81,153.66666666666666
3050,2011-05-12,2,0,5,0,5,39,44,90.33333333333333
3051,2011-05-12,2,0,5,1,1,16,17,47.333333333333336
3052,2011-05-12,2,0,5,2,1,14,15,25.333333333333332
3053,2011-05-12,2,0,5,3,0,5,5,12.333333333333334
3054,2011-05-12,2,0,5,4,1,5,6,8.666666666666666
3055,2011-05-12,2,0,5,5,2,27,29,13.333333333333334
3056,2011-05-12,2,0,5,6,9,103,112,49.0
3057,2011-05-12,2,0,5,7,14,283,297,146.0
3058,2011-05-12,2,0,5,8,27,394,421,276.6666666666667
3059,2011-05-12,2,0,5,9,21,191,212,310.0
3060,2011-05-12,2,0,5,10,28,119,147,260.0
3061,2011-05-12,2,0,5,11,43,136,179,179.33333333333334
3062,2011-05-12,2,0,5,12,43,164,207,177.66666666666666
3063,2011-05-12,2,0,5,13,48,170,218,201.33333333333334
3064,2011-05-12,2,0,5,14,43,148,191,205.33333333333334
3065,2011-05-12,2,0,5,15,54,163,217,208.66666666666666
3066,2011-05-12,2,0,5,16,50,238,288,232.0
3067,2011-05-12,2,0,5,17,54,540,594,366.3333333333333
3068,2011-05-12,2,0,5,18,64,463,527,469.6666666666667
3069,2011-05-12,2,0,5,19,59,305,364,495.0
3070,2011-05-12,2,0,5,20,56,220,276,389.0
3071,2011-05-12,2,0,5,21,31,192,223,287.6666666666667
3072,2011-05-12,2,0,5,22,25,147,172,223.66666666666666
3073,2011-05-12,2,0,5,23,16,87,103,166.0
3074,2011-05-13,2,0,5,0,6,46,52,109.0
3075,2011-05-13,2,0,5,1,5,15,20,58.333333333333336
3076,2011-05-13,2,0,5,2,3,8,11,27.666666666666668
3077,2011-05-13,2,0,5,3,2,2,4,11.666666666666666
3078,2011-05-13,2,0,5,4,2,3,5,6.666666666666667
3079,2011-05-13,2,0,5,5,1,24,25,11.333333333333334
3080,2011-05-13,2,0,5,6,6,76,82,37.333333333333336
3081,2011-05-13,2,0,5,7,16,141,157,88.0
3082,2011-05-13,2,0,5,8,26,361,387,208.66666666666666
3083,2011-05-13,2,0,5,9,18,215,233,259.0
3084,2011-05-13,2,0,5,10,31,99,130,250.0
3085,2011-05-13,2,0,5,11,56,90,146,169.66666666666666
3086,2011-05-13,2,0,5,12,53,170,223,166.33333333333334
3087,2011-05-13,2,0,5,13,69,157,226,198.33333333333334
3088,2011-05-13,2,0,5,14,70,120,190,213.0
3089,2011-05-13,2,0,5,15,56,142,198,204.66666666666666
3090,2011-05-13,2,0,5,16,44,256,300,229.33333333333334
3091,2011-05-13,2,0,5,17,62,429,491,329.6666666666667
3092,2011-05-13,2,0,5,18,39,359,398,396.3333333333333
3093,2011-05-13,2,0,5,19,25,245,270,386.3333333333333
3094,2011-05-13,2,0,5,20,22,130,152,273.3333333333333
3095,2011-05-13,2,0,5,21,24,130,154,192.0
3096,2011-05-13,2,0,5,22,25,107,132,146.0
3097,2011-05-13,2,0,5,23,31,88,119,135.0
3098,2011-05-14,2,0,5,0,24,78,102,117.66666666666667
3099,2011-05-14,2,0,5,1,18,64,82,101.0
3100,2011-05-14,2,0,5,2,15,37,52,78.66666666666667
3101,2011-05-14,2,0,5,3,5,30,35,56.333333333333336
3102,2011-05-14,2,0,5,4,1,4,5,30.666666666666668
3103,2011-05-14,2,0,5,5,7,7,14,18.0
3104,2011-05-14,2,0,5,6,2,9,11,10.0
3105,2011-05-14,2,0,5,7,4,28,32,19.0
3106,2011-05-14,2,0,5,8,16,72,88,43.666666666666664
3107,2011-05-14,2,0,5,9,14,86,100,73.33333333333333
3108,2011-05-14,2,0,5,10,34,133,167,118.33333333333333
3109,2011-05-14,2,0,5,11,72,207,279,182.0
3110,2011-05-14,2,0,5,12,75,204,279,241.66666666666666
3111,2011-05-14,2,0,5,13,68,180,248,268.6666666666667
3112,2011-05-14,2,0,5,14,57,159,216,247.66666666666666
3113,2011-05-14,2,0,5,15,73,221,294,252.66666666666666
3114,2011-05-14,2,0,5,16,107,188,295,268.3333333333333
3115,2011-05-14,2,0,5,17,78,194,272,287.0
3116,2011-05-14,2,0,5,18,88,216,304,290.3333333333333
3117,2011-05-14,2,0,5,19,69,179,248,274.6666666666667
3118,2011-05-14,2,0,5,20,42,115,157,236.33333333333334
3119,2011-05-14,2,0,5,21,15,44,59,154.66666666666666
3120,2011-05-14,2,0,5,22,7,19,26,80.66666666666667
3121,2011-05-14,2,0,5,23,11,33,44,43.0
3122,2011-05-15,2,0,5,0,5,34,39,36.333333333333336
3123,2011-05-15,2,0,5,1,4,43,47,43.333333333333336
3124,2011-05-15,2,0,5,2,13,37,50,45.333333333333336
3125,2011-05-15,2,0,5,3,11,21,32,43.0
3126,2011-05-15,2,0,5,4,5,8,13,31.666666666666668
3127,2011-05-15,2,0,5,5,3,11,14,19.666666666666668
3128,2011-05-15,2,0,5,6,3,14,17,14.666666666666666
3129,2011-05-15,2,0,5,7,4,38,42,24.333333333333332
3130,2011-05-15,2,0,5,8,24,46,70,43.0
3131,2011-05-15,2,0,5,9,36,98,134,82.0
3132,2011-05-15,2,0,5,10,73,153,226,143.33333333333334
3133,2011-05-15,2,0,5,11,120,202,322,227.33333333333334
3134,2011-05-15,2,0,5,12,120,247,367,305.0
3135,2011-05-15,2,0,5,13,195,261,456,381.6666666666667
3136,2011-05-15,2,0,5,14,183,254,437,420.0
3137,2011-05-15,2,0,5,15,206,253,459,450.6666666666667
3138,2011-05-15,2,0,5,16,158,282,440,445.3333333333333
3139,2011-05-15,2,0,5,17,137,255,392,430.3333333333333
3140,2011-05-15,2,0,5,18,60,177,237,356.3333333333333
3141,2011-05-15,2,0,5,19,78,153,231,286.6666666666667
3142,2011-05-15,2,0,5,20,53,138,191,219.66666666666666
3143,2011-05-15,2,0,5,21,44,107,151,191.0
3144,2011-05-15,2,0,5,22,29,88,117,153.0
3145,2011-05-15,2,0,5,23,18,51,69,112.33333333333333
3146,2011-05-16,2,0,5,0,17,21,38,74.66666666666667
3147,2011-05-16,2,0,5,1,6,8,14,40.333333333333336
3148,2011-05-16,2,0,5,2,4,9,13,21.666666666666668
3149,2011-05-16,2,0,5,3,1,3,4,10.333333333333334
3150,2011-05-16,2,0,5,4,1,5,6,7.666666666666667
3151,2011-05-16,2,0,5,5,1,20,21,10.333333333333334
3152,2011-05-16,2,0,5,6,11,93,104,43.666666666666664
3153,2011-05-16,2,0,5,7,27,245,272,132.33333333333334
3154,2011-05-16,2,0,5,8,28,366,394,256.6666666666667
3155,2011-05-16,2,0,5,9,38,156,194,286.6666666666667
3156,2011-05-16,2,0,5,10,37,75,112,233.33333333333334
3157,2011-05-16,2,0,5,11,56,129,185,163.66666666666666
3158,2011-05-16,2,0,5,12,72,137,209,168.66666666666666
3159,2011-05-16,2,0,5,13,61,153,214,202.66666666666666
3160,2011-05-16,2,0,5,14,76,117,193,205.33333333333334
3161,2011-05-16,2,0,5,15,55,110,165,190.66666666666666
3162,2011-05-16,2,0,5,16,45,181,226,194.66666666666666
3163,2011-05-16,2,0,5,17,47,227,274,221.66666666666666
3164,2011-05-16,2,0,5,18,55,398,453,317.6666666666667
3165,2011-05-16,2,0,5,19,36,272,308,345.0
3166,2011-05-16,2,0,5,20,31,167,198,319.6666666666667
3167,2011-05-16,2,0,5,21,28,149,177,227.66666666666666
3168,2011-05-16,2,0,5,22,22,105,127,167.33333333333334
3169,2011-05-16,2,0,5,23,18,39,57,120.33333333333333
3170,2011-05-17,2,0,5,0,13,18,31,71.66666666666667
3171,2011-05-17,2,0,5,1,7,6,13,33.666666666666664
3172,2011-05-17,2,0,5,2,4,4,8,17.333333333333332
3173,2011-05-17,2,0,5,3,1,3,4,8.333333333333334
3174,2011-05-17,2,0,5,4,2,2,4,5.333333333333333
3175,2011-05-17,2,0,5,5,0,22,22,10.0
3176,2011-05-17,2,0,5,6,0,49,49,25.0
3177,2011-05-17,2,0,5,7,13,138,151,74.0
3178,2011-05-17,2,0,5,8,22,325,347,182.33333333333334
3179,2011-05-17,2,0,5,9,17,190,207,235.0
3180,2011-05-17,2,0,5,10,31,73,104,219.33333333333334
3181,2011-05-17,2,0,5,11,26,104,130,147.0
3182,2011-05-17,2,0,5,12,38,115,153,129.0
3183,2011-05-17,2,0,5,13,31,141,172,151.66666666666666
3184,2011-05-17,2,0,5,14,61,123,184,169.66666666666666
3185,2011-05-17,2,0,5,15,79,131,210,188.66666666666666
3186,2011-05-17,2,0,5,16,73,217,290,228.0
3187,2011-05-17,2,0,5,17,83,521,604,368.0
3188,2011-05-17,2,0,5,18,54,426,480,458.0
3189,2011-05-17,2,0,5,19,51,298,349,477.6666666666667
3190,2011-05-17,2,0,5,20,30,253,283,370.6666666666667
3191,2011-05-17,2,0,5,21,23,151,174,268.6666666666667
3192,2011-05-17,2,0,5,22,12,86,98,185.0
3193,2011-05-17,2,0,5,23,7,49,56,109.33333333333333
3194,2011-05-18,2,0,5,0,8,15,23,59.0
3195,2011-05-18,2,0,5,1,3,9,12,30.333333333333332
3196,2011-05-18,2,0,5,2,1,5,6,13.666666666666666
3197,2011-05-18,2,0,5,3,6,3,9,9.0
3198,2011-05-18,2,0,5,4,1,2,3,6.0
3199,2011-05-18,2,0,5,5,0,9,9,7.0
3200,2011-05-18,2,0,5,6,2,99,101,37.666666666666664
3201,2011-05-18,2,0,5,7,14,260,274,128.0
3202,2011-05-18,2,0,5,8,25,428,453,276.0
3203,2011-05-18,2,0,5,9,26,176,202,309.6666666666667
3204,2011-05-18,2,0,5,10,33,73,106,253.66666666666666
3205,2011-05-18,2,0,5,11,6,17,23,110.33333333333333
3206,2011-05-18,2,0,5,12,12,42,54,61.0
3207,2011-05-18,2,0,5,13,30,92,122,66.33333333333333
3208,2011-05-18,2,0,5,14,44,94,138,104.66666666666667
3209,2011-05-18,2,0,5,15,34,133,167,142.33333333333334
3210,2011-05-18,2,0,5,16,53,241,294,199.66666666666666
3211,2011-05-18,2,0,5,17,78,487,565,342.0
3212,2011-05-18,2,0,5,18,58,431,489,449.3333333333333
3213,2011-05-18,2,0,5,19,43,288,331,461.6666666666667
3214,2011-05-18,2,0,5,20,24,189,213,344.3333333333333
3215,2011-05-18,2,0,5,21,11,74,85,209.66666666666666
3216,2011-05-18,2,0,5,22,14,103,117,138.33333333333334
3217,2011-05-18,2,0,5,23,10,49,59,87.0
3218,2011-05-19,2,0,5,0,6,23,29,68.33333333333333
3219,2011-05-19,2,0,5,1,2,4,6,31.333333333333332
3220,2011-05-19,2,0,5,2,3,12,15,16.666666666666668
3221,2011-05-19,2,0,5,3,1,3,4,8.333333333333334
3222,2011-05-19,2,0,5,4,2,3,5,8.0
3223,2011-05-19,2,0,5,5,2,24,26,11.666666666666666
3224,2011-05-19,2,0,5,6,17,86,103,44.666666666666664
3225,2011-05-19,2,0,5,7,18,239,257,128.66666666666666
3226,2011-05-19,2,0,5,8,34,453,487,282.3333333333333
3227,2011-05-19,2,0,5,9,40,176,216,320.0
3228,2011-05-19,2,0,5,10,35,95,130,277.6666666666667
3229,2011-05-19,2,0,5,11,53,111,164,170.0
3230,2011-05-19,2,0,5,12,38,130,168,154.0
3231,2011-05-19,2,0,5,13,44,139,183,171.66666666666666
3232,2011-05-19,2,0,5,14,43,137,180,177.0
3233,2011-05-19,2,0,5,15,63,125,188,183.66666666666666
3234,2011-05-19,2,0,5,16,55,247,302,223.33333333333334
3235,2011-05-19,2,0,5,17,60,487,547,345.6666666666667
3236,2011-05-19,2,0,5,18,59,454,513,454.0
3237,2011-05-19,2,0,5,19,65,345,410,490.0
3238,2011-05-19,2,0,5,20,46,236,282,401.6666666666667
3239,2011-05-19,2,0,5,21,29,180,209,300.3333333333333
3240,2011-05-19,2,0,5,22,11,68,79,190.0
3241,2011-05-19,2,0,5,23,9,63,72,120.0
3242,2011-05-20,2,0,5,0,15,33,48,66.33333333333333
3243,2011-05-20,2,0,5,1,8,17,25,48.333333333333336
3244,2011-05-20,2,0,5,2,4,4,8,27.0
3245,2011-05-20,2,0,5,3,1,4,5,12.666666666666666
3246,2011-05-20,2,0,5,4,1,4,5,6.0
3247,2011-05-20,2,0,5,5,0,28,28,12.666666666666666
3248,2011-05-20,2,0,5,6,15,102,117,50.0
3249,2011-05-20,2,0,5,7,30,289,319,154.66666666666666
3250,2011-05-20,2,0,5,8,41,476,517,317.6666666666667
3251,2011-05-20,2,0,5,9,35,199,234,356.6666666666667
3252,2011-05-20,2,0,5,10,44,104,148,299.6666666666667
3253,2011-05-20,2,0,5,11,63,133,196,192.66666666666666
3254,2011-05-20,2,0,5,12,69,186,255,199.66666666666666
3255,2011-05-20,2,0,5,13,60,172,232,227.66666666666666
3256,2011-05-20,2,0,5,14,66,131,197,228.0
3257,2011-05-20,2,0,5,15,74,168,242,223.66666666666666
3258,2011-05-20,2,0,5,16,61,269,330,256.3333333333333
3259,2011-05-20,2,0,5,17,71,483,554,375.3333333333333
3260,2011-05-20,2,0,5,18,79,394,473,452.3333333333333
3261,2011-05-20,2,0,5,19,49,253,302,443.0
3262,2011-05-20,2,0,5,20,40,180,220,331.6666666666667
3263,2011-05-20,2,0,5,21,40,155,195,239.0
3264,2011-05-20,2,0,5,22,28,124,152,189.0
3265,2011-05-20,2,0,5,23,15,100,115,154.0
3266,2011-05-21,2,0,5,0,20,78,98,121.66666666666667
3267,2011-05-21,2,0,5,1,8,64,72,95.0
3268,2011-05-21,2,0,5,2,5,35,40,70.0
3269,2011-05-21,2,0,5,3,7,12,19,43.666666666666664
3270,2011-05-21,2,0,5,4,1,6,7,22.0
3271,2011-05-21,2,0,5,5,1,4,5,10.333333333333334
3272,2011-05-21,2,0,5,6,6,22,28,13.333333333333334
3273,2011-05-21,2,0,5,7,10,33,43,25.333333333333332
3274,2011-05-21,2,0,5,8,29,97,126,65.66666666666667
3275,2011-05-21,2,0,5,9,60,165,225,131.33333333333334
3276,2011-05-21,2,0,5,10,122,201,323,224.66666666666666
3277,2011-05-21,2,0,5,11,173,245,418,322.0
3278,2011-05-21,2,0,5,12,222,271,493,411.3333333333333
3279,2011-05-21,2,0,5,13,191,271,462,457.6666666666667
3280,2011-05-21,2,0,5,14,187,269,456,470.3333333333333
3281,2011-05-21,2,0,5,15,232,274,506,474.6666666666667
3282,2011-05-21,2,0,5,16,204,267,471,477.6666666666667
3283,2011-05-21,2,0,5,17,191,253,444,473.6666666666667
3284,2011-05-21,2,0,5,18,191,253,444,453.0
3285,2011-05-21,2,0,5,19,117,184,301,396.3333333333333
3286,2011-05-21,2,0,5,20,84,164,248,331.0
3287,2011-05-21,2,0,5,21,77,150,227,258.6666666666667
3288,2011-05-21,2,0,5,22,78,126,204,226.33333333333334
3289,2011-05-21,2,0,5,23,42,103,145,192.0
3290,2011-05-22,2,0,5,0,31,100,131,160.0
3291,2011-05-22,2,0,5,1,17,81,98,124.66666666666667
3292,2011-05-22,2,0,5,2,18,50,68,99.0
3293,2011-05-22,2,0,5,3,10,23,33,66.33333333333333
3294,2011-05-22,2,0,5,4,3,9,12,37.666666666666664
3295,2011-05-22,2,0,5,5,1,5,6,17.0
3296,2011-05-22,2,0,5,6,5,13,18,12.0
3297,2011-05-22,2,0,5,7,13,27,40,21.333333333333332
3298,2011-05-22,2,0,5,8,29,65,94,50.666666666666664
3299,2011-05-22,2,0,5,9,59,130,189,107.66666666666667
3300,2011-05-22,2,0,5,10,135,170,305,196.0
3301,2011-05-22,2,0,5,11,164,209,373,289.0
3302,2011-05-22,2,0,5,12,146,255,401,359.6666666666667
3303,2011-05-22,2,0,5,13,180,275,455,409.6666666666667
3304,2011-05-22,2,0,5,14,125,191,316,390.6666666666667
3305,2011-05-22,2,0,5,15,110,221,331,367.3333333333333
3306,2011-05-22,2,0,5,16,72,201,273,306.6666666666667
3307,2011-05-22,2,0,5,17,93,213,306,303.3333333333333
3308,2011-05-22,2,0,5,18,120,238,358,312.3333333333333
3309,2011-05-22,2,0,5,19,107,193,300,321.3333333333333
3310,2011-05-22,2,0,5,20,57,174,231,296.3333333333333
3311,2011-05-22,2,0,5,21,27,109,136,222.33333333333334
3312,2011-05-22,2,0,5,22,35,86,121,162.66666666666666
3313,2011-05-22,2,0,5,23,19,46,65,107.33333333333333
3314,2011-05-23,2,0,5,0,23,18,41,75.66666666666667
3315,2011-05-23,2,0,5,1,4,5,9,38.333333333333336
3316,2011-05-23,2,0,5,2,2,3,5,18.333333333333332
3317,2011-05-23,2,0,5,3,0,4,4,6.0
3318,2011-05-23,2,0,5,4,2,2,4,4.333333333333333
3319,2011-05-23,2,0,5,5,0,11,11,6.333333333333333
3320,2011-05-23,2,0,5,6,4,92,96,37.0
3321,2011-05-23,2,0,5,7,13,223,236,114.33333333333333
3322,2011-05-23,2,0,5,8,50,359,409,247.0
3323,2011-05-23,2,0,5,9,36,131,167,270.6666666666667
3324,2011-05-23,2,0,5,10,49,72,121,232.33333333333334
3325,2011-05-23,2,0,5,11,73,107,180,156.0
3326,2011-05-23,2,0,5,12,65,139,204,168.33333333333334
3327,2011-05-23,2,0,5,13,49,155,204,196.0
3328,2011-05-23,2,0,5,14,57,130,187,198.33333333333334
3329,2011-05-23,2,0,5,15,57,119,176,189.0
3330,2011-05-23,2,0,5,16,56,223,279,214.0
3331,2011-05-23,2,0,5,17,56,373,429,294.6666666666667
3332,2011-05-23,2,0,5,18,68,385,453,387.0
3333,2011-05-23,2,0,5,19,56,302,358,413.3333333333333
3334,2011-05-23,2,0,5,20,39,271,310,373.6666666666667
